repo,file,commit,change_type,diff,change_count,condition_type,commit_subject,commit_body,linked_issues,linked_issues_count,issue_titles,issue_bodies,issue_states,issue_comments_count,issue_comments,MAN_ANNOTATED,COMMIT_DESC_ENOUGH,MAN_LINKED_ISSUES,DESC_ISSUE,ISSUE_NAME_CHNG_AFTER_CODE_IMP
spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/function/BodyExtractors.java,3b1d46b3bac74802d264cd57c4a7e685f377c91e,Condition_Change,"+	private static final ResolvableType VOID_TYPE = ResolvableType.forClass(Void.class);
-		if (elementType.equals(ResolvableType.forClass(Void.class))) {
+		if (VOID_TYPE.equals(elementType)) {",3,condition,Polishing,,[],0,[],[],[],[],[],1,1,n/a,n/a,n/a
spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/BeanUtils.java,2e5d0470dc0c9766d98d144d5b6bd56248112e46,Condition_Change,"-		Set<String> ignoreSet = (ignoreProperties != null ? new HashSet<>(Arrays.asList(ignoreProperties)) : null);
+		Set<String> ignoredProps = (ignoreProperties != null ? new HashSet<>(Arrays.asList(ignoreProperties)) : null);
-			if (writeMethod != null && (ignoreSet == null || !ignoreSet.contains(targetPd.getName()))) {
+			if (writeMethod != null && (ignoredProps == null || !ignoredProps.contains(targetPd.getName()))) {",4,condition,Polishing,,[],0,[],[],[],[],[],1,1,n/a,n/a,n/a
spring-projects/spring-framework,spring-aop/src/main/java/org/springframework/aop/framework/CglibAopProxy.java,947255e3774fe6248c59d2cdd6a1b06b9f6b5d9b,Condition_Change,"+import org.springframework.core.KotlinDetector;
-				if (ReflectionUtils.declaresException(getMethod(), ex.getClass())) {
+				if (ReflectionUtils.declaresException(getMethod(), ex.getClass()) ||
+						KotlinDetector.isKotlinType(getMethod().getDeclaringClass())) {",4,condition,Always propagate checked exceptions from Kotlin code behind CGLIB proxies,"Closes gh-23844
",['https://api.github.com/repos/spring-projects/spring-framework/issues/23844'],1,['Spring AOP should not apply UndeclaredThrowableException to checked exceptions from Kotlin methods'],"['Currently, when using Spring AOP with Kotlin, `UndeclaredThrowableException` is thrown when a method with advice throws a checked exception. There is a **_workaround_** in Kotlin in that you can add `@Throws` annotations to methods, but this is not really feasible as it would require annotating every method of every project, and methods in other libraries might not be under your control.\r\n\r\nWhat would solve this problem would be to have an option in Spring to disable the throwing of `UndeclaredThrowableException` and simply throw the original exception.']",['closed'],[12],"['Looks like the relevant code is here:\r\nhttps://github.com/spring-projects/spring-framework/blob/9bd3a535cd524cf771423e67feeea523ac985f87/spring-aop/src/main/java/org/springframework/aop/framework/CglibAopProxy.java#L752-L759\r\n', 'This issue is also impacting me when using resilience4j circuit breaker. The AOP is encapsulating the real exception so the circuit breaker is never switched to OPEN.', ""The reason for that custom `UndeclaredThrowableException` throwing logic in `CglibAopProxy` is that interface-based proxies unavoidably get such a `UndeclaredThrowableException` out of the JDK implementation, so for consistency with `JdkDynamicAopProxy`, we manually enforce it in the CGLIB variant.\r\n\r\nSo whatever we do about it, we can only do it for CGLIB proxies. @sdeleuze what's your take on this? Is CGLIB+Kotlin a common enough case to be handled specifically - or on the inverse, are JDK proxies with Kotlin uncommon enough? Are checked exceptions without explicit declaration common enough in Kotlin?\r\n\r\nGenerally speaking for the scenarios above, why the need for checked exceptions coming out of an interceptor to begin with? From my perspective, this is bad practice with Java-based AOP, even more so with Kotlin-based AOP, and it's also a general Java interoperability issue when used in Kotlin-based arrangements."", '@jhoeller \r\n\r\n> why the need for checked exceptions coming out of an interceptor to begin with?\r\n\r\nIn our case, we wanted to add logging around `@Service` methods with AOP. And in this scenario, the logging code should not change the behavior of the methods being logged.\r\n\r\nAdditionally, this method of logging would allow us to:\r\n\r\n- Avoid manual modification of dozens of methods with identical boilerplate code to add logging\r\n- Avoid modification of each of these again later if we want to change how the logging works\r\n- Have cleaner code by not mixing the logging aspect with the business logic', '@jhoeller \r\n> Are checked exceptions without explicit declaration common enough in Kotlin?\r\n\r\nThis is what happens the majority of the time as Kotlin does not require declaration of checked exceptions.', ""I've just realized that - within Spring AOP - we'd even turn a checked exception thrown from a Kotlin *target method* into an `UndeclaredThrowableException`, not just a checked exception thrown from an *interceptor* (which is the primary purpose of that check). While this works fine with Java code that explicitly declares those exceptions on the target method (so undeclared exceptions can only really come out of the interceptor), it's really not appropriate for Kotlin code since it enforces a non-idiomatic `@Throws` declaration there. Thanks for raising this, and I'm sorry that we missed it the first time around.\r\n\r\nFor 5.3.3, I'll add a bypass that we'll always propagate the original exception for methods declared on Kotlin types."", 'This is committed now, as default behavior for Kotlin code behind CGLIB proxies.\r\n\r\nPlease give the upcoming 5.3.3 snapshot a try and let me know whether it works for your scenario:\r\nhttps://repo.spring.io/snapshot/org/springframework/spring-framework-bom/5.3.3-SNAPSHOT/', 'Thanks @jhoeller for those changes.', '@jhoeller Thanks for the change!', '@jhoeller Would it be possible to also get this fix in 5.2.15?', ""It's proven itself in 5.3.x for several months already, without any backlash, so let's schedule a backport for 5.2.15 indeed."", ""Great. Thanks!\n\n> On 21 Apr 2021, at 11:13, Juergen Hoeller ***@***.***> wrote:\n> \n> \n> It's proven itself in 5.3.x for several months already, without any backlash, so let's schedule a backport for 5.2.15 indeed.\n> \n> —\n> You are receiving this because you commented.\n> Reply to this email directly, view it on GitHub <https://github.com/spring-projects/spring-framework/issues/23844#issuecomment-823910448>, or unsubscribe <https://github.com/notifications/unsubscribe-auth/AAQ4FIDM465VIRUXSFGLAWLTJ2JNNANCNFSM4JDJFPUQ>.\n> \n\n""]",1,0,23844,1,1
spring-projects/spring-framework,spring-aop/src/main/java/org/springframework/aop/aspectj/AbstractAspectJAdvice.java,1b1ba479125ecd1051d14742d89f492376176130,Condition_Change,"-		for (char ch: name.toCharArray()) {
-			if (!Character.isJavaIdentifierPart(ch)) {
+		for (int i = 1; i < name.length(); i++) {
+			if (!Character.isJavaIdentifierPart(name.charAt(i))) {",4,condition,Avoid char array creation in AbstractAspectJAdvice.isVariableName(),"See gh-26100
",['https://api.github.com/repos/spring-projects/spring-framework/issues/26100'],1,['Avoid char array creation in AbstractAspectJAdvice.isVariableName()'],['This PR changes to avoid `char` array creation in `AbstractAspectJAdvice.isVariableName()`.'],['closed'],[1],"['Well spotted, thanks again @izeye.']",,,,,
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/context/support/DefaultLifecycleProcessor.java,1db9faf24838b5df83238e36312e9f721f11fa80,Add_Condition,"+				if (bean instanceof SmartLifecycle) {
+					latch.countDown();
+				}",3,condition,Avoid shutdown timeout in case of exception on stop,"Closes gh-33442
",['https://api.github.com/repos/spring-projects/spring-framework/issues/33442'],1,['Errors thrown from SmartLifeycle#stop results in (unnecessary) waiting for the shutdown timeout'],"['When the stop method of a SmartLifecycle bean throws an error, the DefaultLifecycleProcessor always waits until the timeout is hit. Which is unnecessary as no cleanup is performed and delays the shutdown.\r\n\r\nImho when [calling the stop()](https://github.com/spring-projects/spring-framework/blob/main/spring-context/src/main/java/org/springframework/context/support/DefaultLifecycleProcessor.java#L384) method the DefaultLifecycleProcessor should also do a `latch.countDown` in case an exception is thrown.\r\n\r\n(In our case we had a stop method which was interacting with the database. When we did some DB failover testing, this method has thrown some exception and the shutdown got delayed) ']",['closed'],[0],[],,,,,
spring-projects/spring-framework,spring-jdbc/src/main/java/org/springframework/jdbc/support/rowset/ResultSetWrappingSqlRowSet.java,0728e32e7f3b93e49dfc8c7af20b489b12b3e663,Add_Condition,"-					this.columnLabelMap.put(rsmd.getColumnLabel(i), i);
+					String key = rsmd.getColumnLabel(i);
+					if (!this.columnLabelMap.containsKey(key)) {
+						this.columnLabelMap.put(key, i);
+					}",5,condition,ResultSetWrappingSqlRowSet preserves first matching column per name (as defined in ResultSet's javadoc),"Issue: SPR-11786
",[],0,[],[],[],[],[],1,1,16408,1,0
spring-projects/spring-framework,spring-tx/src/main/java/org/springframework/transaction/interceptor/TransactionAspectSupport.java,1f13516528a5884a1182649566a33f6dd0cc4e68,Condition_Change,"-			if (Mono.class.isAssignableFrom(method.getReturnType())) {
+			if (Mono.class.isAssignableFrom(method.getReturnType()) || (KotlinDetector.isSuspendingFunction(method) && !COROUTINES_FLOW_CLASS_NAME.equals(new MethodParameter(method, -1).getParameterType().getName()))) {",2,condition,Fix @Transactional support on suspending function,"With this commit, @Transactional on suspending functions
returning a value now commits the transaction properly.

Closes gh-25998
",['https://api.github.com/repos/spring-projects/spring-framework/issues/25998'],1,['@Transactional on suspending function returning a value always rollbacks'],['**Affects:** 5.3.0'],['closed'],[5],"['Could you please provide a repro project ?', 'The Repro:https://github.com/lujijiang/app-demo.git \r\nMaster branch is ok with use transactionalOperator, you can checkout issue code from branch  @TransactionalTest', 'You can test with post to http://localhost:8080/savePerson ,and the data is \r\n```json\r\n{\r\n    ""name"":""lily"",\r\n    ""age"":100\r\n}\r\n```', 'I have been able to reproduce it, it only happens when the suspending function returns a value. In that case the reactive transaction is always rollbacked because of a concellation. See https://github.com/sdeleuze/demo-coroutines-tx for a detailed repro.', 'Great, waiting to be fixed.']",,,,,
spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/resource/ResourceHttpRequestHandler.java,204a50ee6c9c77ec1f6be479af2e979991130da1,Remove_Condition,"-		MediaType mediaType = getMediaType(resource);
-		if (mediaType != null) {
-			return mediaType;
-		}",4,condition,Fix compile issue,,[],0,[],[],[],[],[],,,,,
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/method/ControllerAdviceBean.java,21267e56b7b4645e145422ee918eb75fab250f56,Add_Condition,"+	/**
+	/**
+	private Object resolvedBean;
+
+			this.resolvedBean = bean;
-		return (this.bean instanceof String ? obtainBeanFactory().getBean((String) this.bean) : this.bean);
+		if (this.resolvedBean == null) {
+			this.resolvedBean = obtainBeanFactory().getBean((String) this.bean);
+		}
+		return this.resolvedBean;",10,condition,Cache resolved bean instance in ControllerAdviceBean,"Prior to this commit, the resolveBean() method in ControllerAdviceBean
looked up the @ControllerAdvice bean instance in the ApplicationContext
by name for every web request that involved lookups for global methods
annotated with @ExceptionHandler, @InitBinder, and @ModelAttribute.

This commit avoids the need for such repeated lookups in the
ApplicationContext by caching the resolved @ControllerAdvice bean
instance within ControllerAdviceBean once it has been resolved.
",[],0,[],[],[],[],[],,,,,
spring-projects/spring-framework,spring-core-test/src/main/java/org/springframework/aot/agent/InstrumentedBridgeMethods.java,289d378aebd4782f422b880702fbd098122a389c,Condition_Change,"-					!Modifier.isPublic(constructor.getDeclaringClass().getModifiers()) || !constructor.canAccess(null)) {
+					!Modifier.isPublic(constructor.getDeclaringClass().getModifiers())) {
-			if (!Modifier.isPublic(method.getModifiers())) {
+			if (!Modifier.isPublic(method.getModifiers())
+				|| !Modifier.isPublic(method.getDeclaringClass().getModifiers())) {",5,condition,Polish,"This fixes an additional case where invoked methods are public but the
declaring class is package private.

Fixes gh-29046
",['https://api.github.com/repos/spring-projects/spring-framework/issues/29046'],1,['IllegalAccessException while instrumenting invocation of non-public method with RuntimeHintsAgent'],"['The `RuntimeHintsAgent` agent fails at instrumenting the following case:\r\n\r\n```java\r\n@EnabledIfRuntimeHintsAgent\r\nclass RuntimeHintsAgentTests {\r\n\r\n\t@Test\r\n\tvoid invokePrivateMethod() {\r\n\t\tMethod greet = ReflectionUtils.findMethod(PrivateClass.class, ""greet"");\r\n\t\tRuntimeHintsInvocations invocations = RuntimeHintsRecorder.record(() -> {\r\n\t\t\tgreet.invoke(new PrivateClass());\r\n\t\t});\r\n\t}\r\n\r\n\tclass MyClass {\r\n\r\n\t\tprivate String greet() {\r\n\t\t\treturn ""hello"";\r\n\t\t}\r\n\t\t\r\n\t}\r\n}\r\n``` \r\n\r\nWith this code snippet, the agent fails during the method invocation with an exception like:\r\n\r\n```\r\njava.lang.IllegalAccessException: class org.springframework.aot.agent.InstrumentedBridgeMethods cannot access a member of class org.springframework.sample.RuntimeHintsAgentTests$MyClass with modifiers ""private""\r\n```']",['closed'],[1],['Reopening for cases where methods are public but declaring class is not.'],1,1,29046,0,0
