commit,repo,file,change_type,diff,change_count,condition_type,commit_subject,commit_body,note
157df861f94dd7244a505c479bf6ba4ae8f1bf41,spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/ExceptionHandlerExceptionResolver.java,Condition_Change,"-			// Any other than the original exception is unintended here,
+			// Any other than the original exception (or its cause) is unintended here,
-			if (invocationEx != exception && logger.isWarnEnabled()) {
+			if (invocationEx != exception && invocationEx != exception.getCause() && logger.isWarnEnabled()) {",2,condition,Do not warn also if cause is re-thrown,"Closes gh-23233
",
15c97b753ef32cd4bf000148f9dddbfc89ddab47,spring-projects/spring-framework,spring-web/src/main/java/org/springframework/http/server/reactive/DefaultServerHttpRequestBuilder.java,Condition_Change,"-		if (this.uri.getUserInfo() != null || this.uri.getHost() != null) {
+		if (this.uri.getRawUserInfo() != null || this.uri.getHost() != null) {
-			if (this.uri.getUserInfo() != null) {
-				uriBuilder.append(this.uri.getUserInfo()).append('@');
+			if (this.uri.getRawUserInfo() != null) {
+				uriBuilder.append(this.uri.getRawUserInfo()).append('@');
-		if (this.uri.getFragment() != null) {
-			uriBuilder.append('#').append(this.uri.getFragment());
+		if (this.uri.getRawFragment() != null) {
+			uriBuilder.append('#').append(this.uri.getRawFragment());",10,condition,Revised URI building in http.server (consistently use raw attributes),"Issue: SPR-16434
",
16410cad4de1042c1c9641890b16fa3d49cc8b33,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/util/ConcurrentReferenceHashMap.java,Condition_Change,"-		while (value < minimumValue && value < minimumValue) {
+		while (value < minimumValue && value < maximumValue) {",2,iteration,Fix ConcurrentReferenceHashMap max constraints,"Update calculateShift to respect the maximum upper bound as well as the
minimum value.

Issue: SPR-11720
",
1678eaaed04c3b9557e26089ca7dd5952976a4b6,spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/factory/support/DefaultSingletonBeanRegistry.java,Condition_Change,"-		if (logger.isInfoEnabled()) {
-			logger.info(""Destroying singletons in "" + this);
+		if (logger.isDebugEnabled()) {
+			logger.debug(""Destroying singletons in "" + this);",4,condition,Turn down logging in DefaultSingletonBeanRegistry,"Reduce INFO level destroy logging to DEBUG

Issue: SPR-10758
",
168a5159b8ae176950c3ea5bfb7df98b3774a79b,spring-projects/spring-framework,spring-context/src/main/java/org/springframework/context/event/SimpleApplicationEventMulticaster.java,Condition_Change,"- * Copyright 2002-2018 the original author or authors.
+ * Copyright 2002-2019 the original author or authors.
-				if (logger.isDebugEnabled()) {
-					logger.debug(""Non-matching event type for listener: "" + listener, ex);
+				if (logger.isTraceEnabled()) {
+					logger.trace(""Non-matching event type for listener: "" + listener, ex);",4,condition,Log ClassCastException from lambda-defined listener at trace level,"Closes gh-22834
",
1694691b791d9f86e735a9d31fc6820bd8f3c55c,spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/function/client/DefaultWebClientBuilder.java,Add_Condition,"- * Copyright 2002-2020 the original author or authors.
+ * Copyright 2002-2021 the original author or authors.
+import org.springframework.http.client.reactive.JdkClientHttpConnector;
-		throw new IllegalStateException(""No suitable default ClientHttpConnector found"");
+		else {
+			return new JdkClientHttpConnector();
+		}",5,condition,Default to JDK HttpClient if no others present,"Closes gh-23432
",
1763bfbad04704f4a38290f371119a3544f7546b,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/util/xml/XmlValidationModeDetector.java,Condition_Change,"- * Copyright 2002-2007 the original author or authors.
+ * Copyright 2002-2014 the original author or authors.
-		return (content.indexOf(DOCTYPE) > -1);
+		return content.contains(DOCTYPE);
-		return (openTagIndex > -1 && content.length() > openTagIndex && Character.isLetter(content.charAt(openTagIndex + 1)));
+		return (openTagIndex > -1 && (content.length() > openTagIndex + 1) &&
+				Character.isLetter(content.charAt(openTagIndex + 1)));
-		if (line.indexOf(START_COMMENT) == -1 && line.indexOf(END_COMMENT) == -1) {
+		if (!line.contains(START_COMMENT) && !line.contains(END_COMMENT)) {",7,condition,Fixed content length check in XmlValidationModeDetector,"Issue: SPR-11477
",
17edbec0351f35aaea61f876fe617e6bbe40b58a,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/env/AbstractEnvironment.java,Remove_Condition,"-				for (String profile : parentDefaultProfiles) {
-					this.defaultProfiles.add(profile);
-				}
+				Collections.addAll(this.defaultProfiles, parentDefaultProfiles);",4,iteration,Polishing,,
1815a6a7ebafb184b1f08de6245898b19de19c6a,spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/RequestMappingHandlerAdapter.java,Add_Condition,"-	private static final boolean completionStagePresent = ClassUtils.isPresent(""java.util.concurrent.CompletionStage"",
-			RequestMappingHandlerAdapter.class.getClassLoader());
+	private static final boolean completionStagePresent = ClassUtils.isPresent(
+			""java.util.concurrent.CompletionStage"", RequestMappingHandlerAdapter.class.getClassLoader());
-
-		mav = invokeHandlerMethod(request, response, handlerMethod);
+		else {
+			mav = invokeHandlerMethod(request, response, handlerMethod);
+		}",9,condition,RequestMappingHandlerAdapter properly invokes handler method in synchronizeOnSession mode again,"Issue: SPR-13999
",
18c46713185744c477814959f1043d918300a0d8,spring-projects/spring-framework,spring-oxm/src/main/java/org/springframework/oxm/jaxb/ClassPathJaxb2TypeScanner.java,Condition_Change,"- * Copyright 2002-2013 the original author or authors.
+ * Copyright 2002-2015 the original author or authors.
-			if (filter.match(reader, factory)) {
+			if (filter.match(reader, factory) && !reader.getClassMetadata().isInterface() ) {",2,condition,JAXB scan skips annotated interfaces,"Issue: SPR-13221
",
194b4cedfbf9f947797d97af851c8e718c2aa91e,spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/filter/UrlHandlerFilter.java,Condition_Change,"+import org.springframework.http.server.PathContainer;
-				if (!entry.getKey().canHandle(request)) {
+				if (!entry.getKey().canHandle(request, path)) {
-		boolean canHandle(HttpServletRequest request);
+		boolean canHandle(HttpServletRequest request, RequestPath path);
-		public boolean canHandle(HttpServletRequest request) {
-			return request.getRequestURI().endsWith(""/"");
+		public boolean canHandle(HttpServletRequest request, RequestPath path) {
+			List<PathContainer.Element> elements = path.elements();
+			return (!elements.isEmpty() && elements.get(elements.size() - 1).value().equals(""/""));",10,condition,Use parsed path for checks in UrlHandlerFilter,"See gh-32830
",
1958ae3a625dbf7761cd4f6a530c9cd8543a19eb,spring-projects/spring-framework,spring-messaging/src/main/java/org/springframework/messaging/simp/stomp/StompBrokerRelayMessageHandler.java,Condition_Change,"-			if (logger.isTraceEnabled()) {
-				logger.trace(""Message broker is not active. Ignoring: "" + message);
+			if (logger.isDebugEnabled()) {
+				logger.debug(""Message broker is not active. Ignoring: "" + message);
-					if (logger.isTraceEnabled()) {
-						logger.trace(""Ignoring client message received "" + message +
+					if (logger.isDebugEnabled()) {
+						logger.debug(""Ignoring client message received "" + message +",8,condition,Update log level,"Issue: SPR-11673
",
19a1477228b8ed75926a15358e3253eb7ffa492e,spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/factory/annotation/AutowiredAnnotationBeanPostProcessor.java,Condition_Change,"-					else if (nonSyntheticConstructors == 2 && primaryConstructor != null && defaultConstructor != null) {
+					else if (nonSyntheticConstructors == 2 && primaryConstructor != null
+							&& defaultConstructor != null && !primaryConstructor.equals(defaultConstructor)) {",3,condition,Fix Kotlin bean w/ default + secondary ctors handling,"This commit polishes SPR-16022 fix in order to handle correctly
the case when primary and default constructors are the same when
a secondary constructor is defined.

Issue: SPR-16289
",
19a9bc4747028e68d0fc9ce71c302488cfbfa978,spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/server/session/InMemoryWebSessionStore.java,Remove_Condition,"-
-			if (InMemoryWebSessionStore.this.sessions.remove(currentId) == null) {
-				return Mono.error(new IllegalStateException(
-						""Failed to change session id: "" + currentId +
-								"" because the Session is no longer present in the store.""));
-			}
+			InMemoryWebSessionStore.this.sessions.remove(currentId);",7,condition,Remove unnecessary assertion,"Issue: SPR-16201
",
1acf5a742436d2e8460a880c11dd4946d2ca3555,spring-projects/spring-framework,spring-jdbc/src/main/java/org/springframework/jdbc/datasource/init/DatabasePopulatorUtils.java,Remove_Condition,"- * Copyright 2002-2017 the original author or authors.
+ * Copyright 2002-2020 the original author or authors.
+		catch (ScriptException ex){
+			throw ex;
+		}
-			if (ex instanceof ScriptException) {
-				throw (ScriptException) ex;
-			}",6,condition,Use dedicated catch block for ScriptException,Closes gh-24383,
1b1682eacd9c8aabbb86f24dc9c54070f3dd18b4,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/cglib/proxy/MethodProxy.java,Condition_Change,"-		if (!c1.isInterface() && c1 != Object.class) {
-			// Try early initialization for overridden methods on subclasses
+		if (!c1.isInterface() && c1 != Object.class && !Factory.class.isAssignableFrom(c2)) {
+			// Try early initialization for overridden methods on specifically purposed subclasses",2,condition,Narrow early initialization of CGLIB method proxies (for AOT processing),"Do not trigger early initialization on Factory classes (e.g. AOP proxies)

See gh-29107
",
1b1ba479125ecd1051d14742d89f492376176130,spring-projects/spring-framework,spring-aop/src/main/java/org/springframework/aop/aspectj/AbstractAspectJAdvice.java,Condition_Change,"-		for (char ch: name.toCharArray()) {
-			if (!Character.isJavaIdentifierPart(ch)) {
+		for (int i = 1; i < name.length(); i++) {
+			if (!Character.isJavaIdentifierPart(name.charAt(i))) {",4,"condition, iteration",Avoid char array creation in AbstractAspectJAdvice.isVariableName(),"See gh-26100
",
1b93ea97ac4fb7011e4afb026bb32d0c589aa198,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/util/MimeTypeUtils.java,Add_Condition,"+				// retrying in case of concurrent reads on the same key
+				if (this.queue.remove(key)) {
+					this.queue.add(key);
+					return this.cache.get(key);
+				}",4,condition,Fix concurrent reads issue in MimeTypeUtils cache,"As of gh-22340, `MimeTypeUtils` has a built-in LRU cache implementation
for caching parsed MIME types and avoiding excessive garbage creation at
runtime.
This implementation, when hit with highly concurrent reads on the same
media type (the cache key), can create multiple keys for the same MIME
type string. This duplication leads to the cache filling up and evicting
entries. When the cache fetches a duplicate key, it is then not
associated with a value and the cache can return a `null` value, which
is forbidden by the API contract.

This commit adds another cache check within the write lock: this avoids
creating duplicate entries in the cache and `null` return values.

Fixes gh-23211
",
1c01f575c2d3407e5c3c18a58d19ee00f5420249,spring-projects/spring-framework,spring-context/src/main/java/org/springframework/context/annotation/ConfigurationClassParser.java,Add_Condition,"-				members.add(asSourceClass(memberClassName));
+				try {
+					members.add(asSourceClass(memberClassName));
+				}
+				catch (IOException ex) {
+					// Let's skip it if it's not resolvable - we're just looking for candidates
+					if (logger.isDebugEnabled()) {
+						logger.debug(""Failed to resolve member class ["" + memberClassName +
+								""] - not considering it as a configuration class candidate"");
+					}
+				}",10,condition,ConfigurationClassParser ignores unresolvable member classes,"Issue: SPR-13115
",
1c24dc1f27fda6736c5a7b123f0476a1bc124a94,spring-projects/spring-framework,spring-test/src/main/java/org/springframework/mock/web/MockHttpServletResponse.java,Condition_Change,"-			StringBuilder sb = new StringBuilder(this.contentType);
-			if (!this.contentType.toLowerCase().contains(CHARSET_PREFIX) && this.charset) {
-				sb.append("";"").append(CHARSET_PREFIX).append(this.characterEncoding);
+			String value = this.contentType;
+			if (this.charset && !this.contentType.toLowerCase().contains(CHARSET_PREFIX)) {
+				value = value + ';' + CHARSET_PREFIX + this.characterEncoding;
-			doAddHeaderValue(HttpHeaders.CONTENT_TYPE, sb.toString(), true);
+			doAddHeaderValue(HttpHeaders.CONTENT_TYPE, value, true);",8,condition,Simplify String concatenation,,
